movieId,imdbId,tmdbId
312,tt0114571,28033
313,tt0111333,22586
314,tt0111112,14334
315,tt0111255,2636
316,tt0111282,2164
317,tt0111070,11395
318,tt0111161,278
319,tt0111149,9905
320,tt0108260,87078
321,tt0106966,12527
322,tt0114594,20306
324,tt0111309,36614
325,tt0113936,27993
326,tt0110081,31439
327,tt0114614,9067
328,tt0114608,9059
329,tt0111280,193
330,tt0114609,25066
331,tt0111454,46797
332,tt0114852,12122
333,tt0114694,11381
334,tt0111590,32636
335,tt0114788,36141
336,tt0114888,95963
337,tt0108550,1587
338,tt0114857,9271
339,tt0114924,2064
340,tt0111667,19855
341,tt0109655,60855
342,tt0110598,236
343,tt0112435,48287
344,tt0109040,3049
345,tt0109045,2759
346,tt0106339,12635
347,tt0104779,10497
348,tt0109348,11382
349,tt0109444,9331
350,tt0109446,10731
351,tt0109484,10464
352,tt0109504,34152
353,tt0109506,9495
354,tt0109450,29973
355,tt0109813,888
356,tt0109830,13
357,tt0109831,712
358,tt0113305,16295
359,tt0110091,48992
360,tt0110093,10879
361,tt0110167,10660
362,tt0110213,10714
363,tt0107472,41647
364,tt0110357,8587
365,tt0107426,1689
366,tt0111686,11596
367,tt0110475,854
368,tt0110478,9359
369,tt0110588,23333
370,tt0110622,36593
371,tt0110771,12280
372,tt0110950,2788
373,tt0105226,10427
374,tt0110989,11011
375,tt0111054,49803
376,tt0110997,8987
377,tt0111257,1637
378,tt0111256,15128
379,tt0111438,8831
380,tt0111503,36955
381,tt0111693,10449
382,tt0111742,10395
383,tt0111756,12160
384,tt0112443,40480
385,tt0110455,52038
386,tt0111048,29444
387,tt0110399,26352
388,tt0112570,39953
389,tt0109454,41580
390,tt0059170,315
391,tt0110186,22067
392,tt0108069,18242
393,tt0111301,11667
394,tt0112702,32502
395,tt0112849,267188
396,tt0113014,28732
397,tt0113043,75555
398,tt0113104,42981
400,tt0113319,291731
401,tt0113827,226229
402,tt0114047,203119
404,tt0109339,316098
405,tt0110027,8011
406,tt0109785,171857
407,tt0113409,2654
408,tt0109021,18069
409,tt0109035,19092
410,tt0106220,2758
411,tt0111804,38129
412,tt0106226,10436
413,tt0109068,13595
414,tt0109067,46094
415,tt0106292,9409
416,tt0109198,11853
417,tt0109219,16771
418,tt0106379,46924
419,tt0106400,11041
420,tt0109254,306
421,tt0109279,14522
422,tt0109297,26203
423,tt0109303,178
424,tt0109305,19819
425,tt0109306,57834
426,tt0106452,4722
427,tt0106471,18215
428,tt0106489,1607
429,tt0109361,26391
430,tt0106505,117553
431,tt0106519,6075
432,tt0109439,11310
433,tt0109443,18658
434,tt0106582,9350
435,tt0106598,9612
436,tt0109456,2124
437,tt0109480,26261
438,tt0109493,19176
439,tt0106660,49299
440,tt0106673,11566
441,tt0106677,9571
442,tt0106697,9739
443,tt0109729,24257
444,tt0106834,34444
445,tt0106873,26141
446,tt0106332,10997
447,tt0109783,50463
448,tt0106881,10443
449,tt0106880,20239
450,tt0111732,16297
451,tt0106926,18551
452,tt0111712,25440
453,tt0106941,9024
454,tt0106918,37233
455,tt0106965,1634
456,tt0109842,13815
457,tt0106977,5503
458,tt0107004,35588
459,tt0109890,2087
460,tt0109891,41579
461,tt0109913,18620
462,tt0109920,41006
463,tt0107057,4916
464,tt0107076,2019
465,tt0107096,31642
466,tt0107144,9255
467,tt0113674,26271
468,tt0112966,10612
469,tt0107151,2259
470,tt0110064,16097
471,tt0110074,11934
472,tt0110097,106143
473,tt0110123,12475
474,tt0107206,9386
475,tt0107207,7984
476,tt0110137,59930
477,tt0108551,15765
478,tt0110197,31643
479,tt0107286,6
480,tt0107290,329
481,tt0107302,10909
482,tt0110265,507
483,tt0107322,34024
484,tt0110305,29918
485,tt0107362,9593
486,tt0107413,42580
487,tt0110353,22317
488,tt0107468,1413
489,tt0107478,12121
490,tt0107497,2246
491,tt0107501,10502
492,tt0107507,10440
493,tt0107554,9516
494,tt0116253,2320
495,tt0074102,5879
496,tt0111689,83718
497,tt0107616,11971
498,tt0107611,2625
499,tt0107613,31911
500,tt0107614,788
501,tt0107653,21450
502,tt0110657,11231
503,tt0110649,41588
504,tt0110678,10447
505,tt0110687,31586
506,tt0107756,9300
507,tt0107808,9559
508,tt0107818,9800
509,tt0107822,713
510,tt0107840,8291
511,tt0107889,18133
512,tt0111003,25557
513,tt0110939,22588
514,tt0110955,10872
515,tt0107943,1245
516,tt0110971,11858
517,tt0107969,7007
518,tt0111001,10467
519,tt0107978,5550
520,tt0107977,8005
521,tt0107983,2088
522,tt0105275,10412
523,tt0108000,47889
524,tt0108002,14534
525,tt0108026,56583
526,tt0105032,41878
527,tt0108052,424
528,tt0111094,35233
529,tt0108065,14291
530,tt0111102,103413
531,tt0108071,11236
532,tt0111127,11592
533,tt0111143,8850
534,tt0108101,10445
535,tt0108122,695
536,tt0111194,43535
537,tt0111201,12519
538,tt0108149,23210
539,tt0108160,858
540,tt0108162,867
541,tt0083658,78
542,tt0108186,13203
543,tt0108174,10442
544,tt0108238,11074
546,tt0108255,9607
547,tt0111323,17585
548,tt0111400,9057
549,tt0108328,20967
550,tt0111418,10635
551,tt0107688,9479
552,tt0108333,10057
553,tt0108358,11969
554,tt0111488,41590
555,tt0108399,319
556,tt0108515,26408
558,tt0110763,15139
559,tt0107779,161158
560,tt0109226,218473
561,tt0110259,85247
562,tt0114906,11446
563,tt0107002,51980
564,tt0109403,24405
565,tt0104029,11655
566,tt0110623,11800
567,tt0107315,8223
568,tt0106408,14587
569,tt0110363,31504
570,tt0107349,41653
571,tt0111709,53185
573,tt0107225,23637
574,tt0111252,17600
575,tt0110366,10897
576,tt0106878,349394
577,tt0109120,21352
579,tt0108059,68806
580,tt0110892,37345
581,tt0112651,32562
582,tt0107642,47507
583,tt0109382,25403
584,tt0106678,124304
585,tt0112572,9066
586,tt0099785,771
587,tt0099653,251
588,tt0103639,812
589,tt0103064,280
590,tt0099348,581
591,tt0114706,80350
592,tt0096895,268
593,tt0102926,274
594,tt0029583,408
595,tt0101414,10020
596,tt0032910,10895
597,tt0100405,114
598,tt0110719,41043
599,tt0065214,576
600,tt0110395,15477
601,tt0111752,59146
602,tt0109934,124472
603,tt0112606,30528
604,tt0115978,
605,tt0117247,7300
606,tt0112625,10824
608,tt0116282,275
609,tt0116552,25059
610,tt0082509,11827
611,tt0116514,8766
612,tt0117283,23570
613,tt0116684,47333
614,tt0110374,54850
615,tt0070506,51242
616,tt0065421,10112
617,tt0113083,4307
618,tt0118001,46029
619,tt0116165,32308
620,tt0102855,88893
621,tt0107471,52873
623,tt0113839,123505
624,tt0112712,340210
625,tt0090665,44281
626,tt0117891,28121
627,tt0113613,12520
628,tt0117381,1592
630,tt0115837,36447
631,tt0115509,19042
632,tt0114671,38884
633,tt0112844,47449
634,tt0114658,36259
635,tt0116275,41852
636,tt0113122,40926
637,tt0117608,9099
638,tt0113448,2021
639,tt0116414,61752
640,tt0116095,10988
641,tt0111543,11479
643,tt0117312,287305
645,tt0113947,12652
647,tt0115956,10684
648,tt0117060,954
649,tt0109028,68445
650,tt0117071,18989
651,tt0117788,10801
652,tt0112257,54285
653,tt0116136,8840
656,tt0116168,11107
657,tt0111787,16417
658,tt0112509,70934
659,tt0054189,10363
660,tt0115591,161070
661,tt0116683,10539
662,tt0116287,10543
663,tt0116768,18414
664,tt0116269,47502
665,tt0114787,11902
666,tt0113720,27098
667,tt0112536,25087
668,tt0048473,5801
670,tt0052572,896
671,tt0117128,3065
672,tt0114616,318177
673,tt0117705,2300
674,tt0062711,8069
675,tt0110061,288173
676,tt0140614,187851
678,tt0108181,27768
679,tt0114307,221917
680,tt0058898,8072
681,tt0082206,35797
682,tt0111430,88030
683,tt0107727,185191
684,tt0081759,83857
685,tt0113443,33245
687,tt0109491,124460
688,tt0114048,27281
690,tt0111613,105045
691,tt0117104,40001
692,tt0117688,29621
693,tt0109751,117730
694,tt0117774,20762
695,tt0114736,37144
696,tt0112604,48260
697,tt0116289,12656
698,tt0109593,38867
699,tt0103095,277270
700,tt0112368,25969
701,tt0104046,44103
702,tt0062952,753
703,tt0115742,43634
704,tt0117420,9103
705,tt0115951,90214
706,tt0117784,29649
707,tt0117107,10990
708,tt0117979,8866
709,tt0095776,12233
710,tt0115851,23449
711,tt0116322,36355
712,tt0109374,37667
713,tt0110712,90148
714,tt0112817,922
715,tt0113362,11876
716,tt0073778,52633
717,tt0112546,62364
718,tt0108500,11687
719,tt0117108,9304
720,tt0118114,
722,tt0113270,73183
723,tt0092123,131232
724,tt0115963,9100
725,tt0116448,20759
726,tt0116827,46063
727,tt0114894,365371
728,tt0112701,32513
729,tt0113429,40651
730,tt0125877,
731,tt0116508,36915
732,tt0117260,40507
733,tt0117500,9802
734,tt0116405,25697
735,tt0109592,21588
736,tt0117998,664
737,tt0115624,11867
738,tt0113145,47119
741,tt0113568,9323
742,tt0117894,10280
743,tt0117723,10535
744,tt0112586,124613
745,tt0112691,532
746,tt0040366,26744
747,tt0117768,16299
748,tt0115571,10547
749,tt0031612,245268
750,tt0057012,935
751,tt0103926,55613
752,tt0105737,215107
753,tt0113849,41007
754,tt0113188,35645
755,tt0042644,110465
756,tt0109381,255546
757,tt0109688,40751
758,tt0104606,275096
759,tt0110480,85778
760,tt0108211,11101
761,tt0117331,9826
762,tt0117765,9879
763,tt0116833,63564
764,tt0113280,22621
765,tt0116669,7095
766,tt0116594,26890
767,tt0113211,46732
768,tt0114494,124633
769,tt0116992,
770,tt0038426,
771,tt0094265,202425
772,tt0105201,196940
773,tt0070820,77771
774,tt0084898,181083
775,tt0063715,41225
776,tt0109191,188589
777,tt0114122,87190
778,tt0117951,627
779,tt0118523,32872
780,tt0116629,602
781,tt0117737,14553
782,tt0116277,9566
783,tt0116583,10545
784,tt0115798,9894
785,tt0116778,11543
786,tt0116213,9268
787,tt0113147,52059
788,tt0117218,9327
789,tt0100990,123763
790,tt0111546,81949
791,tt0113610,
792,tt0093199,42005
793,tt0106810,124306
794,tt0111180,183955
795,tt0111237,44535
796,tt0072362,44495
797,tt0103207,78285
798,tt0116040,11228
799,tt0116365,10779
800,tt0116905,26748
801,tt0116493,38223
802,tt0117333,9294
803,tt0118113,49963
804,tt0117628,11363
805,tt0117913,1645
806,tt0115530,31546
807,tt0114266,77056
808,tt0115493,36344
809,tt0116320,18550
810,tt0116756,11511
812,tt0109356,172198
813,tt0116823,34170
815,tt0114170,109478
816,tt0117999,124645
818,tt0118073,12606
819,tt0108220,69895
820,tt0049521,35206
821,tt0112746,
822,tt0104403,151489
823,tt0061495,4837
824,tt0110246,12632
826,tt0112865,282919
827,tt0112716,124614
828,tt0115472,18975
829,tt0116707,11962
830,tt0116313,2925
831,tt0114550,28628
832,tt0117438,3595
833,tt0116531,9308
834,tt0117332,92381
835,tt0116353,18555
836,tt0115857,12123
837,tt0117008,10830
838,tt0116191,3573
839,tt0115986,10546
840,tt0116571,18862
841,tt0053459,31417
842,tt0117826,9431
843,tt0113695,124619
844,tt0108227,297645
845,tt0111424,48144
846,tt0113080,46986
847,tt0115680,144982
848,tt0117718,47907
849,tt0116225,10061
850,tt0112767,36266
851,tt0115632,549
852,tt0117918,10478
853,tt0104109,66634
854,tt0051980,116690
855,tt0100840,213917
856,tt0107575,145925
857,tt0042054,100914
858,tt0068646,238
860,tt0109255,159
861,tt0104558,11134
862,tt0116985,88224
864,tt0114936,132641
865,tt0114474,42758
866,tt0115736,9303
867,tt0115836,23945
868,tt0101692,37820
869,tt0116745,22479
870,tt0119214,9054
871,tt0116934,241058
872,tt0109066,11985
873,tt0075169,10232
874,tt0113542,59569
875,tt0110693,
876,tt0106544,38955
877,tt0116418,110513
879,tt0120004,11015
880,tt0116654,9306
881,tt0116311,12559
882,tt0117965,58770
884,tt0114592,124851
885,tt0115725,3587
886,tt0115783,10723
887,tt0120271,56077
888,tt0113596,19004
889,tt0109001,101230
890,tt0094822,253632
891,tt0113253,10987
892,tt0117991,44705
893,tt0117093,20318
894,tt0024252,43596
895,tt0105729,79782
896,tt0111019,26933
897,tt0035896,27854
898,tt0032904,981
899,tt0045152,872
900,tt0043278,2769
901,tt0050419,13320
902,tt0054698,164
903,tt0052357,426
904,tt0047396,567
905,tt0025316,3078
906,tt0036855,13528
907,tt0025164,28288
908,tt0053125,213
909,tt0053604,284
910,tt0053291,239
911,tt0056923,4808
912,tt0034583,289
913,tt0033870,963
914,tt0058385,11113
915,tt0047437,6620
916,tt0046250,804
917,tt0031580,26531
918,tt0037059,909
919,tt0032138,630
920,tt0031381,770
921,tt0084370,31044
922,tt0043014,599
923,tt0033467,15
924,tt0062622,62
925,tt0039428,121357
926,tt0042192,705
927,tt0032143,22490
928,tt0032976,223
929,tt0032484,25670
930,tt0038787,303
931,tt0038109,4174
932,tt0050105,8356
933,tt0048728,381
934,tt0042451,20758
935,tt0045537,29376
936,tt0031725,1859
937,tt0050658,18299
938,tt0051658,17281
939,tt0052126,64382
940,tt0029843,10907
941,tt0032762,32093
942,tt0037008,1939
943,tt0039420,22292
944,tt0029162,3598
945,tt0027125,3080
946,tt0035446,198
947,tt0028010,13562
948,tt0049261,1712
949,tt0048028,220
950,tt0025878,3529
951,tt0032599,3085
952,tt0048960,2897
953,tt0038650,1585
954,tt0031679,3083
955,tt0029947,900
956,tt0034012,43795
957,tt0017350,85638
958,tt0036094,50001
959,tt0025586,43905
960,tt0038300,22688
961,tt0027893,23114
962,tt0032022,26378
963,tt0041509,40206
964,tt0039152,22356
965,tt0026029,260
966,tt0038235,43488
967,tt0036241,22613
968,tt0063350,10331
969,tt0043265,488
970,tt0046414,22733
971,tt0051459,261
972,tt0047162,57575
973,tt0033891,32574
974,tt0029855,22657
975,tt0029588,76464
976,tt0022879,22649
977,tt0027980,176841
979,tt0114007,125587
980,tt0093229,39448
981,tt0118927,52855
982,tt0048491,39940
983,tt0113730,172868
984,tt0117357,85328
985,tt0117669,124632
986,tt0116329,11076
987,tt0118742,63945
988,tt0116442,58985
989,tt0114354,890
990,tt0117011,10861
991,tt0117039,1770
992,tt0117473,44465
993,tt0116635,2033
994,tt0115678,18203
996,tt0116830,9333
997,tt0115847,47260
998,tt0117603,9400
999,tt0115438,9401
1000,tt0115994,12241
1001,tt0083587,25739
1002,tt0116167,161806
1003,tt0116259,11306
1004,tt0116421,9625
1005,tt0116000,10680
1006,tt0115862,6346
1007,tt0072653,18660
1008,tt0047977,35115
1009,tt0072951,14821
1010,tt0064603,14136
1011,tt0071607,10869
1012,tt0050798,22660
1013,tt0055277,19186
1014,tt0054195,31102
1015,tt0107131,6878
1016,tt0053271,15944
1017,tt0054357,18444
1018,tt0059793,20723
1019,tt0046672,173
1020,tt0106611,864
1021,tt0109127,24795
1022,tt0042332,11224
1023,tt0063819,81310
1024,tt0038166,15947
1025,tt0057546,9078
1026,tt0041890,29682
1027,tt0102798,8367
1028,tt0058331,433
1029,tt0033563,11360
1030,tt0076538,11114
1031,tt0066817,12335
1032,tt0043274,12092
1033,tt0082406,10948
1034,tt0116361,11229
1035,tt0059742,15121
1036,tt0095016,562
1037,tt0104692,10163
1038,tt0118044,48862
1040,tt0117582,47199
1041,tt0117589,11159
1042,tt0117887,9591
1043,tt0117924,30500
1044,tt0117791,41843
1045,tt0116928,55058
1046,tt0115640,10938
1047,tt0116908,11412
1049,tt0116409,10586
1050,tt0116913,42314
1051,tt0117958,27845
1052,tt0117400,108365
1053,tt0117202,23223
1054,tt0116404,49471
1055,tt0120107,38153
1056,tt0116722,25147
1057,tt0116242,9716
1058,tt0115600,43777
1059,tt0117509,454
1060,tt0117802,10218
1061,tt0117665,819
1062,tt0117781,38191
1063,tt0116714,56830
1064,tt0115491,11238
1066,tt0029546,31530
1067,tt0028757,66473
1068,tt0039286,28120
1069,tt0037101,1834
1070,tt0044863,26282
1071,tt0109823,37218
1073,tt0067992,252
1075,tt0111622,116356
1076,tt0055018,16372
1077,tt0070707,11561
1078,tt0066808,11302
1079,tt0095159,623
1080,tt0079470,583
1081,tt0084865,12614
1082,tt0068334,21711
1083,tt0059243,11575
1084,tt0061418,475
1085,tt0052027,11331
1086,tt0046912,521
1087,tt0113731,21202
1088,tt0092890,88
1089,tt0105236,500
1090,tt0091763,792
1091,tt0098627,8491
1092,tt0103772,402
1093,tt0101761,10537
1094,tt0104036,11386
1095,tt0104348,9504
1096,tt0084707,15764
1097,tt0083866,601
1098,tt0117577,67365
1099,tt0029992,25842
1100,tt0099371,2119
1101,tt0092099,744
1102,tt0115531,136311
1103,tt0048545,221
1104,tt0044081,702
1105,tt0115885,25750
1107,tt0102336,
1109,tt0115870,
1110,tt0115684,146341
1111,tt0117040,9305
1112,tt0117284,37616
1113,tt0115580,11112
1114,tt0116378,21612
1115,tt0114472,141210
1116,tt0113057,102461
1117,tt0116581,36998
1118,tt0114622,200383
1119,tt0112907,116844
1120,tt0117318,1630
1121,tt0116422,26626
1122,tt0114147,
1123,tt0117320,124837
1124,tt0082846,11816
1125,tt0072081,11843
1126,tt0101775,10379
1127,tt0096754,2756
1128,tt0080749,790
1129,tt0082340,1103
1130,tt0082533,11298
1131,tt0091288,4480
1132,tt0091480,4481
1133,tt0111357,
1134,tt0107274,49688
1135,tt0081375,10765
1136,tt0071853,762
1137,tt0116587,44497
1138,tt0112777,85588
1139,tt0116245,278621
1140,tt0116212,99479
1141,tt0113328,
1142,tt0116403,
1143,tt0117968,55049
1144,tt0116886,124829
1145,tt0117677,79306
1146,tt0112759,356054
1147,tt0118147,10548
1148,tt0108598,531
1149,tt0110173,104931
1150,tt0084589,4483
1151,tt0109781,18919
1152,tt0040427,31556
1153,tt0040723,26167
1154,tt0039881,26174
1155,tt0092281,
1156,tt0034493,61461
1157,tt0039004,117500
1158,tt0026465,218713
1160,tt0025799,127973
1161,tt0078875,659
1162,tt0069198,30892
1163,tt0110521,86369
1164,tt0060304,8074
1165,tt0115715,124676
1166,tt0113031,
1167,tt0116059,38554
1168,tt0115610,49763
1169,tt0099028,41326
1170,tt0112483,36555
1171,tt0103850,10608
1172,tt0095765,11216
1173,tt0097108,7452
1174,tt0109942,64567
1175,tt0101700,892
1176,tt0101765,1600
1177,tt0101811,26561
1178,tt0050825,975
1179,tt0099703,18129
1180,tt0102014,54405
1181,tt0120121,150823
1183,tt0116209,409
1184,tt0102426,38251
1185,tt0097937,10161
1186,tt0098724,1412
1187,tt0105107,41768
1188,tt0105488,10409
1189,tt0096257,14285
1190,tt0101026,2469
1191,tt0102370,10174
1192,tt0100332,31225
1193,tt0073486,510
1194,tt0078446,11455
1196,tt0080684,1891
1197,tt0093779,2493
1198,tt0082971,85
1199,tt0088846,68
1200,tt0090605,679
1201,tt0060196,429
1202,tt0094336,13446
1203,tt0050083,389
1204,tt0056172,947
1206,tt0066921,185
1207,tt0056592,595
1208,tt0078788,28
1209,tt0064116,335
1210,tt0086190,1892
1211,tt0093191,144
1212,tt0041959,1092
1213,tt0099685,769
1214,tt0078748,348
1215,tt0106308,766
1216,tt0095250,175
1217,tt0089881,11645
1218,tt0097202,10835
1219,tt0054215,539
1220,tt0080455,525
1221,tt0071562,240
1222,tt0093058,600
1223,tt0104361,530
1224,tt0097499,10705
1225,tt0086879,279
1226,tt0045061,3109
1227,tt0087843,311
1228,tt0081398,1578
1230,tt0075686,703
1231,tt0086197,9549
1232,tt0079944,1398
1233,tt0082096,387
1234,tt0070735,9277
1235,tt0067185,343
1236,tt0103130,37291
1237,tt0050976,490
1238,tt0085859,11235
1240,tt0088247,218
1241,tt0103873,763
1242,tt0097441,9665
1243,tt0100519,18971
1244,tt0079522,696
1245,tt0100150,379
1246,tt0097165,207
1247,tt0061722,37247
1248,tt0052311,1480
1249,tt0100263,9322
1250,tt0050212,826
1251,tt0056801,422
1252,tt0071315,829
1253,tt0043456,828
1254,tt0040897,3090
1255,tt0092610,9964
1256,tt0023969,3063
1257,tt0088794,13667
1258,tt0081505,694
1259,tt0092005,235
1260,tt0022100,832
1261,tt0092991,765
1262,tt0057115,5925
1263,tt0077416,11778
1264,tt0082269,4485
1265,tt0107048,137
1266,tt0105695,33
1267,tt0056218,982
1268,tt0100436,8428
1269,tt0036613,212
1270,tt0088763,105
1271,tt0101921,1633
1272,tt0066206,11202
1273,tt0090967,1554
1274,tt0094625,149
1275,tt0091203,8009
1276,tt0061512,903
1277,tt0099334,11673
1278,tt0072431,3034
1279,tt0102536,339
1280,tt0101640,10404
1281,tt0032553,914
1282,tt0032455,756
1283,tt0044706,288
1284,tt0038355,910
1285,tt0097493,2640
1286,tt0081534,16633
1287,tt0052618,665
1288,tt0088258,11031
1289,tt0085809,11314
1290,tt0094006,15143
1291,tt0097576,89
1292,tt0078841,10322
1293,tt0083987,783
1295,tt0096332,10644
1296,tt0091867,11257
1297,tt0089886,14370
1298,tt0084503,12104
1299,tt0087553,625
1300,tt0089606,8816
1301,tt0049223,830
1302,tt0097351,2323
1303,tt0073341,983
1304,tt0064115,642
1305,tt0087884,655
1306,tt0101458,10341
1307,tt0098635,639
1308,tt0113369,266022
1309,tt0114089,168450
1310,tt0116589,30180
1311,tt0117550,31388
